Date,Open,High,Low,Close,Adj Close,Volume
1981-12-31,11.347040176391602,11.496736526489258,11.197342872619629,11.496736526489258,1.7018764019012451,431705
1982-01-04,11.496736526489258,11.556615829467773,11.376978874206543,11.496736526489258,1.7018764019012451,329624
1982-01-05,11.376978874206543,11.436858177185059,11.317100524902344,11.317100524902344,1.6752853393554688,383274
1982-01-06,11.317100524902344,11.376978874206543,11.257222175598145,11.376978874206543,1.6841481924057007,281819
1982-01-07,11.317100524902344,11.376978874206543,11.257222175598145,11.376978874206543,1.6841481924057007,168674
1982-01-08,11.556615829467773,11.856010437011719,11.257222175598145,11.257222175598145,1.6664211750030518,158027
1982-01-11,11.197342872619629,11.317100524902344,11.017705917358398,11.017705917358398,1.6309640407562256,284742
1982-01-12,11.017705917358398,11.077585220336914,10.957826614379883,11.077585220336914,1.639829158782959,242156
1982-01-13,10.957826614379883,11.077585220336914,10.838069915771484,10.957826614379883,1.622100830078125,197482
1982-01-14,10.838069915771484,10.957826614379883,10.71831226348877,10.71831226348877,1.5866448879241943,295806
1982-01-15,10.89794921875,11.017705917358398,10.71831226348877,10.89794921875,1.6132376194000244,204580
1982-01-18,10.89794921875,10.957826614379883,10.838069915771484,10.957826614379883,1.622100830078125,239233
1982-01-19,11.017705917358398,11.137463569641113,10.89794921875,11.077585220336914,1.639829158782959,198317
1982-01-20,11.077585220336914,11.077585220336914,11.017705917358398,11.077585220336914,1.639829158782959,171805
1982-01-21,10.957826614379883,11.017705917358398,10.838069915771484,10.957826614379883,1.622100830078125,182034
1982-01-22,10.838069915771484,10.957826614379883,10.658432960510254,10.71831226348877,1.5866448879241943,458634
1982-01-25,10.538676261901855,10.658432960510254,10.359039306640625,10.538676261901855,1.560052752494812,398931
1982-01-26,10.538676261901855,10.658432960510254,10.418917655944824,10.47879695892334,1.5511890649795532,442560
1982-01-27,10.418917655944824,10.47879695892334,10.359039306640625,10.47879695892334,1.5511890649795532,228795
1982-01-28,10.71831226348877,11.077585220336914,10.359039306640625,11.077585220336914,1.639829158782959,289126
1982-01-29,10.89794921875,11.077585220336914,10.71831226348877,10.778190612792969,1.5955098867416382,224411
1982-02-01,10.658432960510254,10.778190612792969,10.47879695892334,10.47879695892334,1.5511890649795532,198526
1982-02-02,10.538676261901855,10.598553657531738,10.418917655944824,10.47879695892334,1.5511890649795532,133812
1982-02-03,10.47879695892334,10.538676261901855,10.418917655944824,10.538676261901855,1.560052752494812,108970
1982-02-04,10.598553657531738,10.658432960510254,10.47879695892334,10.538676261901855,1.560052752494812,141536
1982-02-05,10.598553657531738,10.658432960510254,10.47879695892334,10.538676261901855,1.560052752494812,154479
1982-02-08,10.538676261901855,10.598553657531738,10.418917655944824,10.418917655944824,1.5423251390457153,184539
1982-02-09,10.29916000366211,10.359039306640625,10.239280700683594,10.29916000366211,1.5245976448059082,265327
1982-02-10,10.418917655944824,10.598553657531738,10.239280700683594,10.47879695892334,1.5511890649795532,222741
1982-02-11,10.47879695892334,10.538676261901855,10.359039306640625,10.538676261901855,1.560052752494812,277644
