Date,Open,High,Low,Close,Adj Close,Volume
2012-04-12,33.25,34.209999084472656,32.0,34.0,22.48984718322754,654700
2012-04-13,34.0,37.45000076293945,33.90999984741211,37.0,24.4742431640625,1685000
2012-04-16,37.0,37.0,35.9900016784668,36.54999923706055,24.17657470703125,550200
2012-04-17,36.400001525878906,36.75,36.0,36.0,23.812776565551758,179600
2012-04-18,36.0,36.439998626708984,34.5,36.0,23.812776565551758,207100
2012-04-19,36.0,37.220001220703125,35.79999923706055,36.0,23.812776565551758,598100
2012-04-20,36.099998474121094,37.0,36.099998474121094,36.31999969482422,24.024436950683594,149700
2012-04-23,36.2400016784668,36.2400016784668,35.41999816894531,35.68000030517578,23.60110855102539,95700
2012-04-24,36.0,36.0,34.68000030517578,34.75,22.98594093322754,124500
2012-04-25,34.79999923706055,35.5,34.5,34.75,22.98594093322754,266200
2012-04-26,34.61000061035156,34.9900016784668,34.439998626708984,34.95000076293945,23.118242263793945,183900
2012-04-27,35.25,35.25,33.970001220703125,34.11000061035156,22.562602996826172,536000
2012-04-30,34.34000015258789,34.900001525878906,34.0,34.04999923706055,22.522911071777344,4105700
2012-05-01,33.7400016784668,34.099998474121094,32.58000183105469,32.7599983215332,21.669626235961914,6878600
2012-05-02,32.599998474121094,32.66999816894531,31.6299991607666,32.0,21.166919708251953,11287600
2012-05-03,31.93000030517578,31.979999542236328,31.049999237060547,31.389999389648438,20.763423919677734,11800000
2012-05-04,30.850000381469727,31.09000015258789,30.1200008392334,30.15999984741211,19.94981575012207,10881000
2012-05-07,30.100000381469727,30.549999237060547,29.25,29.350000381469727,19.414031982421875,12257200
2012-05-08,29.09000015258789,30.40999984741211,28.75,30.100000381469727,19.91012191772461,14601300
2012-05-09,29.809999465942383,32.88999938964844,29.729999542236328,32.4900016784668,21.49103546142578,13990000
2012-05-10,33.04999923706055,33.349998474121094,31.520000457763672,32.47999954223633,21.484416961669922,8862000
2012-05-11,31.729999542236328,32.150001525878906,31.399999618530273,31.829999923706055,21.054460525512695,4460100
2012-05-14,31.190000534057617,31.579999923706055,30.770000457763672,31.31999969482422,20.717105865478516,6398200
2012-05-15,31.350000381469727,32.31999969482422,31.059999465942383,31.670000076293945,20.948633193969727,6362800
2012-05-16,31.459999084472656,32.38999938964844,31.25,32.099998474121094,21.233051300048828,6118600
2012-05-17,31.889999389648438,32.0,31.200000762939453,31.260000228881836,20.677431106567383,5850500
2012-05-18,31.43000030517578,31.690000534057617,30.989999771118164,31.3799991607666,20.756797790527344,7940800
2012-05-21,31.229999542236328,32.34000015258789,30.950000762939453,32.189998626708984,21.29259490966797,5480100
2012-05-22,31.8799991607666,32.27000045776367,31.329999923706055,31.6299991607666,20.922170639038086,5415000
2012-05-23,31.350000381469727,31.489999771118164,30.8799991607666,31.40999984741211,20.77664566040039,5268900
2012-05-24,31.420000076293945,31.440000534057617,30.75,31.1299991607666,20.59143829345703,4210400
2012-05-25,31.010000228881836,31.40999984741211,30.829999923706055,31.299999237060547,20.703886032104492,3217900
2012-05-29,31.280000686645508,31.719999313354492,30.860000610351562,31.010000228881836,20.51205825805664,3979600
2012-05-30,30.790000915527344,30.829999923706055,30.18000030517578,30.440000534057617,20.135028839111328,6000600
2012-05-31,30.260000228881836,30.350000381469727,29.719999313354492,30.030000686645508,19.863821029663086,8098000
2012-06-01,29.5,30.170000076293945,29.3799991607666,29.920000076293945,19.79106330871582,5701700
2012-06-04,29.299999237060547,30.190000534057617,29.25,29.530000686645508,19.533092498779297,4844900
2012-06-05,29.3700008392334,30.100000381469727,29.31999969482422,29.899999618530273,19.77783203125,4046500
2012-06-06,30.030000686645508,32.0,29.81999969482422,31.530000686645508,20.856027603149414,8609400
2012-06-07,32.06999969482422,32.75,31.739999771118164,31.829999923706055,21.054460525512695,7694300
2012-06-08,31.65999984741211,32.349998474121094,31.510000228881836,32.119998931884766,21.246294021606445,4302100
2012-06-11,32.45000076293945,33.04999923706055,32.22999954223633,32.599998474121094,21.563793182373047,5999000
2012-06-12,32.560001373291016,33.7400016784668,32.4900016784668,33.4900016784668,22.152498245239258,6809900
2012-06-13,33.27000045776367,33.4900016784668,32.540000915527344,32.77000045776367,21.676244735717773,2876200
2012-06-14,32.77000045776367,33.63999938964844,32.310001373291016,33.529998779296875,22.178951263427734,4460000
2012-06-15,33.599998474121094,34.90999984741211,33.380001068115234,34.900001525878906,23.085163116455078,9892400
2012-06-18,34.380001068115234,34.5,33.83000183105469,33.86000061035156,22.397239685058594,4254400
2012-06-19,34.060001373291016,34.529998779296875,33.72999954223633,33.86000061035156,22.397239685058594,4873500
2012-06-20,33.790000915527344,34.849998474121094,33.47999954223633,34.65999984741211,22.926416397094727,4628400
2012-06-21,34.70000076293945,34.7599983215332,33.060001373291016,33.47999954223633,22.14588165283203,3489900
2012-06-22,33.650001525878906,34.709999084472656,33.029998779296875,34.15999984741211,22.595678329467773,4359500
2012-06-25,33.689998626708984,33.689998626708984,32.7599983215332,32.869998931884766,21.74239158630371,3518600
2012-06-26,32.810001373291016,33.97999954223633,32.400001525878906,32.58000183105469,21.550559997558594,3274700
2012-06-27,32.61000061035156,33.400001525878906,31.420000076293945,31.889999389648438,21.094158172607422,3615600
2012-06-28,31.540000915527344,32.400001525878906,31.290000915527344,32.310001373291016,21.37196922302246,3115900
2012-06-29,32.779998779296875,33.380001068115234,32.650001525878906,33.2400016784668,21.98712921142578,4599500
2012-07-02,33.59000015258789,34.31999969482422,33.369998931884766,34.0,22.48984718322754,3868500
2012-07-03,34.02000045776367,34.630001068115234,33.83000183105469,34.2400016784668,22.648605346679688,3647400
2012-07-05,33.83000183105469,34.2400016784668,33.540000915527344,33.79999923706055,22.3575439453125,2711300
2012-07-06,33.400001525878906,33.68000030517578,32.91999816894531,33.369998931884766,22.073118209838867,1907800
2012-07-09,33.08000183105469,33.7599983215332,32.650001525878906,33.25,21.993745803833008,2264600
2012-07-10,33.470001220703125,33.470001220703125,32.5,32.68000030517578,21.61671257019043,2972900
2012-07-11,32.65999984741211,33.63999938964844,32.349998474121094,33.47999954223633,22.14588165283203,2583000
2012-07-12,33.150001525878906,33.189998626708984,32.54999923706055,33.0099983215332,21.834997177124023,3505600
2012-07-13,33.61000061035156,35.08000183105469,33.5099983215332,34.939998626708984,23.111618041992188,4801300
2012-07-16,34.689998626708984,36.119998931884766,34.560001373291016,36.099998474121094,23.878931045532227,4895700
2012-07-17,36.15999984741211,36.79999923706055,35.86000061035156,36.689998626708984,24.269184112548828,3604100
2012-07-18,36.650001525878906,37.66999816894531,36.59000015258789,37.099998474121094,24.540386199951172,2839200
2012-07-19,36.91999816894531,37.0,35.5,35.599998474121094,23.67582893371582,3758600
2012-07-20,35.18000030517578,35.439998626708984,34.90999984741211,35.31999969482422,23.48961067199707,3290000
2012-07-23,34.790000915527344,35.279998779296875,34.5,35.02000045776367,23.290096282958984,3245900
2012-07-24,35.25,35.41999816894531,34.61000061035156,35.22999954223633,23.429744720458984,2351600
2012-07-25,35.599998474121094,35.88999938964844,34.869998931884766,35.400001525878906,23.542818069458008,3551300
2012-07-26,35.7599983215332,36.060001373291016,35.59000015258789,35.959999084472656,23.91524887084961,2951300
2012-07-27,36.22999954223633,36.90999984741211,35.900001525878906,36.52000045776367,24.287670135498047,6158600
2012-07-30,36.86000061035156,37.650001525878906,36.83000183105469,37.650001525878906,25.03917121887207,2830300
2012-07-31,37.7400016784668,38.36000061035156,37.5099983215332,37.599998474121094,25.005918502807617,6958400
2012-08-01,39.08000183105469,40.18000030517578,37.779998779296875,38.27000045776367,25.451513290405273,6639700
2012-08-02,37.939998626708984,39.06999969482422,37.84000015258789,38.29999923706055,25.47145652770996,4434800
2012-08-03,38.599998474121094,39.849998474121094,38.599998474121094,39.66999816894531,26.382579803466797,4516000
2012-08-06,39.939998626708984,40.349998474121094,39.77000045776367,40.06999969482422,26.648603439331055,3405100
2012-08-07,40.38999938964844,40.83000183105469,39.59000015258789,39.77000045776367,26.449087142944336,4636800
2012-08-08,39.599998474121094,40.20000076293945,39.459999084472656,40.150001525878906,26.701805114746094,4002600
2012-08-09,39.900001525878906,40.599998474121094,39.880001068115234,40.31999969482422,26.814863204956055,2888200
2012-08-10,40.2599983215332,40.43000030517578,39.75,40.0,26.602048873901367,2107700
2012-08-13,39.86000061035156,40.349998474121094,39.77000045776367,40.150001525878906,26.701805114746094,2213500
2012-08-14,40.189998626708984,40.45000076293945,39.79999923706055,39.93000030517578,26.555490493774414,2533900
2012-08-15,40.540000915527344,40.65999984741211,39.93000030517578,40.36000061035156,26.84147071838379,4009400
2012-08-16,40.529998779296875,41.2599983215332,40.369998931884766,41.18000030517578,27.386812210083008,3862100
2012-08-17,41.619998931884766,42.93000030517578,41.470001220703125,42.77000045776367,28.444238662719727,5536300
2012-08-20,42.869998931884766,43.45000076293945,42.75,43.06999969482422,28.64375877380371,3809500
2012-08-21,43.380001068115234,43.380001068115234,41.4900016784668,41.54999923706055,27.632875442504883,4469400
2012-08-22,41.36000061035156,41.529998779296875,40.41999816894531,41.47999954223633,27.586334228515625,4384500
2012-08-23,41.47999954223633,41.630001068115234,41.04999923706055,41.33000183105469,27.486560821533203,1996300
2012-08-24,41.150001525878906,41.540000915527344,40.7400016784668,41.36000061035156,27.506519317626953,2562300
2012-08-27,41.43000030517578,42.38999938964844,40.970001220703125,41.06999969482422,27.313657760620117,3779200
