Date,Open,High,Low,Close,Adj Close,Volume
1982-01-04,5.484460830688477,5.541590213775635,5.398766040802002,5.513026237487793,1.6112934350967407,321198
1982-01-05,5.398766040802002,5.513026237487793,5.255940914154053,5.42733097076416,1.5862467288970947,442414
1982-01-06,5.1702470779418945,5.3416361808776855,4.970293045043945,5.113117218017578,1.4944113492965698,565817
1982-01-07,5.027421951293945,5.113117218017578,4.913163185119629,4.998857021331787,1.4610165357589722,508929
1982-01-08,5.027421951293945,5.084551811218262,4.970293045043945,5.027421951293945,1.4693652391433716,340453
1982-01-11,4.856032848358154,5.084551811218262,4.627513885498047,4.713208198547363,1.377529501914978,521182
1982-01-12,4.7417731285095215,4.827467918395996,4.656078815460205,4.827467918395996,1.4109247922897339,473483
1982-01-13,4.713208198547363,4.856032848358154,4.5703840255737305,4.627513885498047,1.3524832725524902,313322
1982-01-14,4.713208198547363,4.856032848358154,4.5703840255737305,4.77033805847168,1.394228219985962,260810
1982-01-15,4.856032848358154,4.913163185119629,4.798902988433838,4.913163185119629,1.4359709024429321,185980
1982-01-18,4.856032848358154,4.913163185119629,4.798902988433838,4.8845977783203125,1.4276217222213745,208735
1982-01-19,4.627513885498047,4.856032848358154,4.3989949226379395,4.484689235687256,1.310740351676941,1352184
1982-01-20,4.541819095611572,4.627513885498047,4.4561238288879395,4.627513885498047,1.3524832725524902,477422
1982-01-21,4.627513885498047,4.656078815460205,4.5703840255737305,4.598948955535889,1.3441351652145386,393402
1982-01-22,4.598948955535889,4.656078815460205,4.541819095611572,4.598948955535889,1.3441351652145386,238054
1982-01-25,4.598948955535889,4.656078815460205,4.541819095611572,4.5703840255737305,1.3357865810394287,223614
1982-01-26,4.513254165649414,4.627513885498047,4.3989949226379395,4.4561238288879395,1.3023921251296997,329513
1982-01-27,4.541819095611572,4.627513885498047,4.4561238288879395,4.627513885498047,1.3524832725524902,160162
1982-01-28,4.7417731285095215,4.798902988433838,4.656078815460205,4.7417731285095215,1.3858790397644043,301944
1982-01-29,4.856032848358154,4.913163185119629,4.798902988433838,4.798902988433838,1.4025768041610718,326012
1982-02-01,4.6846442222595215,4.7417731285095215,4.627513885498047,4.656078815460205,1.3608325719833374,123841
1982-02-02,4.627513885498047,4.656078815460205,4.5703840255737305,4.5703840255737305,1.3357865810394287,227990
1982-02-03,4.541819095611572,4.627513885498047,4.4561238288879395,4.513254165649414,1.3190890550613403,197358
